id,time,sha,user,message
112,1459480553,904bbade163cfb967f33f41d97dde87340825dce,group10/user5,Update User test for 3 solutions
113,1459480503,2ccee7353d2def42ceb42f06b8325013d91cc61b,group10/user5,Update User test for 3 solutions
114,1459479712,c3f89475ac838cff4ca3fbef689f8780ce953405,group10/user5,Update User test for 3 solutions
115,1459479682,0ef2477cc33044c1b33b3d41f9d7ff864c1dac3a,group10/user5,Update User test for 3 solutions
116,1459479567,9883f3874ea8ec9e517574cafdddfebf80565bad,group10/user5,Update User test for 3 solutions
117,1459478725,106296f3f68e8b7cb4d120570a9aa2896aba156b,group10/user2,store places which user select from nearby search and hide other markers
118,1459470387,ea558ce6eac27d60ff13aaebd28fe708b6f0a3cb,group10/user2,Merge branch 'master' of https://github.com/arnabsaha1011/mypackse
119,1459470377,791c2bfee0cffeb5d85aafe78bdcadc619571832,group10/user2,click times and keybord input characters count
120,1459394239,7a7c68272e62f19d6c2491bead3e076614783ce0,group10/user5,Update User test for 3 solutions
121,1459390211,db53d43de9c2f98fc90a27d899d586a1510a9943,group10/user5,Create User test for 3 solutions
122,1459286908,6025a8678038560107e9963da71275b60e67a3d7,group10/user5,arrange folders
123,1459286745,95befdbafb1f6c78d25d2968d45da4d4c450f5cb,group10/user5,Update and rename What we have in Solution_2 to What we have in Solution_3
124,1459286529,b0929a71ebc46d6b49a3e29894ad922cfadd18a1,group10/user5,arrange folders
125,1459286039,b5416c960822b1ea0e3eb107a576e19623cb86c2,group10/user5,solution-Ye
126,1459111259,08a7a329a55e1b8872fe2e88dff2797e14d55905,group10/user2,Merge branch 'master' of https://github.com/arnabsaha1011/mypackse
127,1459111242,d3d4b1b817910e5f9bace99051b6d55d7c531619,group10/user2,user chose a searched place and search nearby whatever he wants
128,1459110554,fa59a92c7bd5a60ac69b189b7071305c4378990a,group10/user4,add nearby parking and restaurant
129,1458517250,6ecaa6358f6aa80de54fe873cac6282176817cee,group10/user1,Adding timeline to the project
130,1457042448,805736a7eef1b939ef30eccfe97400079023a8ac,group10/user2,implement autocomplete in search box
131,1457038467,fcd2f322a99712dcb3f15dd5b5e59a73127436d0,group10/user2,add hint in search box
132,1457032134,6be261ed391787ae973edf17eaccd2592f0dc950,group10/user1,fixing repo
133,1457029985,1a946b156988868e456b95b052c5da4fc1dfa327,group10/user1,fixing readme
134,1456993018,a5cbc530aa9f4c4516f4aeb02ffc509b99f1227e,group10/user4,add sol1-demo
135,1456992841,0116c020c787d5aad2d0be69205881d06ce210b8,group10/user4,sol1
136,1456952122,0720a4dedc700bf9c1f5b753dad5eb443732c1c3,group10/user2,Merge branch 'master' of https://github.com/arnabsaha1011/mypackse
137,1456952119,7d7458e57ff1624949a3a7b43c87500c11db414e,group10/user2,fix some bugs
138,1456946499,4552677b78cfc952648dee5a71eca15f7441c95b,group10/user2,Update README.md
139,1456939760,62dcda28826083d654bbbecfe4e9a323f7973efe,group10/user1,Update README.MD
140,1456938604,203da52cc0c326e8ee813e6f83589d4946bba0dc,group10/user5,Update README.MD
141,1456938390,979e1934651b1fe8b94c07c484488d40c47e017b,group10/user5,Update README.MD
142,1456938290,3c97e4a62dbf21ae3cd0f9431568e65bda0e589d,group10/user5,Update README.MD
143,1456937762,cf110794a7fc93ed1bae688634966a751d14e93f,group10/user5,Update README.MD
144,1456937237,a88313c0cbe781545610b172975a5d02759d903e,group10/user1,adding pictures in readme telemetry
145,1456937015,0863de7ec247e376578bcb229a1a3bd20fb211de,group10/user1,adding pictures in readme telemetry
146,1456936973,6ad3ea8b2c499763b0ad30068e6ca943b6bf7ecd,group10/user2,Merge branch 'master' of https://github.com/arnabsaha1011/mypackse
147,1456936948,226b786d736540867db2a4c2a32157a79b4c004a,group10/user2,fix some bugs
148,1456936742,62a909b51bdbbf463b38c3075f2a2cbeeb0272c8,group10/user1,adding pictures in readme telemetry
149,1456936626,e36fca73099a36d5bce193febbcbf67fedc7f12a,group10/user1,adding pictures of telemetry
150,1456936450,5771ffcc75382009d6e8b9346076af6c3180a08f,group10/user2,Merge branch 'master' of https://github.com/arnabsaha1011/mypackse
151,1456936428,d212beb97e281cb1ba065e696457464ad8497c51,group10/user2,fix some bugs
152,1456936216,5cf3d8f89c0ffbd45e1f47bee81172e4afb2d428,group10/user1,adding telemetry link
153,1456935577,1144f52c216c1691898f8ef08d2572d03be421d6,group10/user1,adding telemetry link
154,1456935415,a6c95ef437f688182d13cd6880037421a9c015bc,group10/user2,Merge branch 'master' of https://github.com/arnabsaha1011/mypackse
155,1456935396,ed760c436b52ca2c8b9fec259c53ee44806d1b17,group10/user2,make web beautiful
156,1456935115,ee60cda87e65f51f9ecce9196b63dbdf0275a5e4,group10/user1,Solution 1 readme
157,1456935045,2856c7d5306bbfbc9a9d764183d1ba000820f675,group10/user1,Solution 1 readme
158,1456934723,f78ab1a0395008d49c7c44f00029a06687972e43,group10/user1,adding format to Ye's readme
159,1456934299,64ef7e8e0b890cfde721512b2b39185f7c7f796c,group10/user1,Adding telemetry file
160,1456934070,487d370c538337496db662e08d8a3c2a78e8f1e2,group10/user1,Adding few files
161,1456932423,df0b5f6e2567993a5473612d0f67e7491b11eefe,group10/user1,updating mar 1 readme
162,1456931733,60fe7c1e03b6fcc5bbbd9553e8a6da3289e3326a,group10/user1,Readme for mar 1 deliverable
163,1456930995,ad643144d3f1750cf32bc1bdfacd61549a815479,group10/user1,CHanging readme for itinerary
164,1456930858,2a76ac97507a991706f31dde6cf5bb5622adb0f5,group10/user1,Putting readme file for solution 3
165,1456930247,2c6de3b267f691b1761cbf1eda5bc335115decac,group10/user1,Making current solution 2 to solution 3
166,1456929887,f53a3d321cafd557c5ac2d749b7fb4630e1a1f81,group10/user5,Create Readme
167,1456891906,94ec2c3acf29f7b368cc4b319e2ade4a7d387344,group10/user1,Modified readme
168,1456891514,ddff21aa879848c5ee6f6dccc1a05417b7b6e81d,group10/user1,Merge branch 'master' of https://github.com/arnabsaha1011/mypackse
169,1456891489,4dc00277ecc09ebc48e9afafb9f19d239918775f,group10/user1,Modified readme file
170,1456792289,5e174d560b0353a39ff15a33fd776cd8dca20c7f,group10/user5,push demo map
171,1456788649,08413f42aeb5d7a9e83b82b32e9e67b5f0e182a3,group10/user1,Remove the place on clicking X
172,1456781770,0d91e95a2fb704b12a9039972f20beddcb0275bd,group10/user5,push demo test
